Year,Driver,Team,Position,Points,GridPosition,IsWinner,IsPodium,IsTop10,Singapore_GP_Count,Singapore_GP_Wins,Singapore_GP_Podiums,Singapore_GP_Top10,Singapore_GP_Avg_Position,Singapore_GP_Avg_Points,Singapore_GP_Best_Position,Singapore_GP_Win_Rate,Singapore_GP_Podium_Rate,Singapore_GP_Top10_Rate,Singapore_GP_Avg_Grid_Position,Singapore_GP_Grid_Improvement,Singapore_GP_Position_Std,Singapore_GP_Consistency,Recent_Avg_Position,Recent_Avg_Points,Recent_Wins,Recent_Podiums,Recent_Top10,Recent_Win_Rate,Recent_Podium_Rate,Recent_Top10_Rate,Recent_Consistency,Driver_Experience_Years,Is_Rookie,Is_Veteran,Team_Singapore_GP_Count,Team_Singapore_GP_Wins,Team_Singapore_GP_Podiums,Team_Singapore_GP_Top10,Team_Singapore_GP_Avg_Position,Team_Singapore_GP_Avg_Points,Team_Singapore_GP_Best_Position,Team_Singapore_GP_Win_Rate,Team_Singapore_GP_Podium_Rate,Team_Singapore_GP_Top10_Rate,Team_Singapore_GP_Position_Std,Team_Singapore_GP_Consistency,Team_Singapore_GP_Finish_Rate,Team_Recent_Avg_Position,Team_Recent_Avg_Points,Team_Recent_Wins,Team_Recent_Podiums,Team_Recent_Top10,Team_Recent_Win_Rate,Team_Recent_Podium_Rate,Team_Recent_Top10_Rate,Team_Recent_Consistency,Team_Experience_Years,Is_New_Team,Is_Established_Team,Temperature_Avg_C,Humidity_Percent,Precipitation_mm,Wind_Speed_kmh,Weather_Condition,Data_Source,Is_Hot,Is_Cool,Is_Humid,Is_Dry,Is_Rainy,Is_Clear,Is_Windy,Weather_Severity,Temperature_Deviation,Humidity_Deviation,Circuit_Name,Circuit_Length_km,Turns,Lap_Record_Seconds,Overtaking_Difficulty,Tire_Degradation,Track_Temperature_Range,Safety_Car_Probability,DNF_Rate,Pit_Stop_Strategy,Track_Type,Is_Night_Race,Is_Street_Circuit,Is_High_Downforce,Is_Tight_Circuit,Total_Finishers,Total_Starters,DNF_Count,Safety_Car_Deployed,Average_Grid_Position,Grid_Position_Std,Position_Changes,High_Attrition_Race,Close_Competition,Grid_Spread
2011,WEB,Red Bull,3.0,15.0,2.0,0,1,1,3,0,1,1,12.666666666666666,5.0,3.0,0.0,0.3333333333333333,0.3333333333333333,7.333333333333333,-5.333333333333333,8.386497083606082,0.10653601562893389,12.666666666666666,5.0,0,1,1,0.0,0.3333333333333333,0.3333333333333333,0.10653601562893389,3,0,0,6,0,2,4,8.5,6.666666666666667,2.0,0.0,0.3333333333333333,0.6666666666666666,7.176350047203662,0.12230396133076557,0.6666666666666666,8.8,7.6,0,2,3,0.0,0.4,0.6,0.1113433488946406,3,0,1,29.4,91.0,4.7,11.3,Light Rain,Actual,0,0,1,0,1,0,0,3,0.8999999999999986,11.0,Marina Bay Street Circuit,5.063,23,95.0,8,7,5,0.6,0.15,2,Street Circuit,1,1,1,1,6,24,18,1,12.5,7.0710678118654755,2.5833333333333335,1,0,23.0
2012,WEB,Red Bull,11.0,0.0,7.0,0,0,0,4,0,2,2,10.25,7.5,3.0,0.0,0.5,0.5,6.0,-4.25,8.381527307120106,0.10659245208837696,10.25,7.5,0,2,2,0.0,0.5,0.5,0.10659245208837696,4,0,0,8,1,4,6,6.875,10.0,1.0,0.125,0.5,0.75,6.791538853603062,0.12834435132638367,0.75,5.2,14.6,1,4,4,0.2,0.8,0.8,0.13074787165365426,4,0,1,27.7,76.0,4.9,25.0,Light Rain,Actual,0,0,0,0,1,0,1,3,0.8000000000000007,4.0,Marina Bay Street Circuit,5.063,23,95.0,8,7,5,0.6,0.15,2,Street Circuit,1,1,1,1,16,24,8,1,12.5,7.0710678118654755,5.583333333333333,1,0,23.0
2013,WEB,Red Bull,15.0,0.0,4.0,0,0,0,5,0,2,2,10.4,6.0,3.0,0.0,0.4,0.4,6.2,-4.2,7.26636084983398,0.12097221717826216,10.4,6.0,0,2,2,0.0,0.4,0.4,0.12097221717826216,5,0,1,10,2,5,7,6.7,10.5,1.0,0.2,0.5,0.7,6.447221623821123,0.13427826517225444,0.8,3.8,16.0,2,4,4,0.4,0.8,0.8,0.19427705374478668,5,0,1,28.9,86.5,5.0,2.2,Light Rain,Actual,0,0,1,0,1,0,0,3,0.3999999999999986,6.5,Marina Bay Street Circuit,5.063,23,95.0,8,7,5,0.6,0.15,2,Street Circuit,1,1,1,1,14,22,8,1,11.5,6.493586579592718,4.636363636363637,1,0,21.0
2008,BAR,Honda,19.0,0.0,18.0,0,0,0,0,0,0,0,20.0,0.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.5,20.0,0.0,0,0,0,0.0,0.0,0.0,0.5,0,1,0,0,0,0,0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,0.5,0.8,20.0,0.0,0,0,0,0.0,0.0,0.0,0.5,0,1,0,28.0,71.4,5.8,2.6,Light Rain,Actual,0,0,0,0,1,0,0,3,0.5,8.599999999999994,Marina Bay Street Circuit,5.063,23,95.0,8,7,5,0.6,0.15,2,Street Circuit,1,1,1,1,14,20,6,1,10.5,5.916079783099616,5.2,1,0,19.0
2009,BAR,Brawn,6.0,3.0,9.0,0,0,1,1,0,0,0,19.0,0.0,19.0,0.0,0.0,0.0,18.0,-1.0,4.330030788530994,0.18762168081800862,19.0,0.0,0,0,0,0.0,0.0,0.0,0.5,1,0,0,0,0,0,0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,0.5,0.8,20.0,0.0,0,0,0,0.0,0.0,0.0,0.5,1,1,0,28.0,69.3,3.3,1.0,Light Rain,Actual,0,0,0,1,1,0,0,3,0.5,10.700000000000003,Marina Bay Street Circuit,5.063,23,95.0,8,7,5,0.6,0.15,2,Street Circuit,1,1,1,1,14,20,6,1,10.5,5.916079783099616,3.2,1,0,19.0
2010,BAR,Williams,6.0,8.0,6.0,0,0,1,2,0,0,1,12.5,1.5,6.0,0.0,0.0,0.5,13.5,1.0,9.192388155425117,0.09811243299910322,12.5,1.5,0,0,1,0.0,0.0,0.5,0.09811243299910322,2,0,0,4,0,1,3,7.5,2.25,2.0,0.0,0.25,0.75,3.872983346207417,0.20521309615767264,1.0,7.5,2.25,0,1,3,0.0,0.25,0.75,0.20521309615767264,2,0,0,27.9,87.3,3.3,3.9,Light Rain,Actual,0,0,1,0,1,0,0,3,0.6000000000000014,7.299999999999997,Marina Bay Street Circuit,5.063,23,95.0,8,7,5,0.6,0.15,2,Street Circuit,1,1,1,1,10,24,14,1,12.5,7.0710678118654755,3.9166666666666665,1,0,23.0
2011,BAR,Williams,13.0,0.0,12.0,0,0,0,3,0,0,2,10.333333333333334,3.6666666666666665,6.0,0.0,0.0,0.6666666666666666,11.0,0.6666666666666661,7.505553499465135,0.11757024396623737,10.333333333333334,3.6666666666666665,0,0,2,0.0,0.0,0.6666666666666666,0.11757024396623737,3,0,0,6,0,1,5,7.666666666666667,3.0,2.0,0.0,0.16666666666666666,0.8333333333333334,3.265986323710904,0.23441237831492112,1.0,8.8,2.0,0,0,4,0.0,0.0,0.8,0.34205126154338317,3,0,1,29.4,91.0,4.7,11.3,Light Rain,Actual,0,0,1,0,1,0,0,3,0.8999999999999986,11.0,Marina Bay Street Circuit,5.063,23,95.0,8,7,5,0.6,0.15,2,Street Circuit,1,1,1,1,6,24,18,1,12.5,7.0710678118654755,2.5833333333333335,1,0,23.0
2008,PIQ,Renault,20.0,0.0,16.0,0,0,0,0,0,0,0,20.0,0.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.5,20.0,0.0,0,0,0,0.0,0.0,0.0,0.5,0,1,0,0,0,0,0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,0.5,0.8,20.0,0.0,0,0,0,0.0,0.0,0.0,0.5,0,1,0,28.0,71.4,5.8,2.6,Light Rain,Actual,0,0,0,0,1,0,0,3,0.5,8.599999999999994,Marina Bay Street Circuit,5.063,23,95.0,8,7,5,0.6,0.15,2,Street Circuit,1,1,1,1,14,20,6,1,10.5,5.916079783099616,5.2,1,0,19.0
2009,LIU,Force India,14.0,0.0,19.0,0,0,0,0,0,0,0,20.0,0.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.5,20.0,0.0,0,0,0,0.0,0.0,0.0,0.5,1,1,0,2,0,0,0,15.5,0.0,14.0,0.0,0.0,0.0,2.1213203435596424,0.32037724101704074,0.5,15.5,0.0,0,0,0,0.0,0.0,0.0,0.32037724101704074,1,0,0,28.0,69.3,3.3,1.0,Light Rain,Actual,0,0,0,1,1,0,0,3,0.5,10.700000000000003,Marina Bay Street Circuit,5.063,23,95.0,8,7,5,0.6,0.15,2,Street Circuit,1,1,1,1,14,20,6,1,10.5,5.916079783099616,3.2,1,0,19.0
2010,LIU,Force India,24.0,0.0,16.0,0,0,0,1,0,0,0,14.0,0.0,14.0,0.0,0.0,0.0,19.0,5.0,4.330030788530994,0.18762168081800862,14.0,0.0,0,0,0,0.0,0.0,0.0,0.5,2,0,0,4,0,0,0,15.75,0.0,14.0,0.0,0.0,0.0,2.0615528128088303,0.3266316347104093,0.5,15.75,0.0,0,0,0,0.0,0.0,0.0,0.3266316347104093,2,0,0,27.9,87.3,3.3,3.9,Light Rain,Actual,0,0,1,0,1,0,0,3,0.6000000000000014,7.299999999999997,Marina Bay Street Circuit,5.063,23,95.0,8,7,5,0.6,0.15,2,Street Circuit,1,1,1,1,10,24,14,1,12.5,7.0710678118654755,3.9166666666666665,1,0,23.0
2011,LIU,HRT,20.0,0.0,24.0,0,0,0,2,0,0,0,19.0,0.0,14.0,0.0,0.0,0.0,17.5,-1.5,7.0710678118654755,0.12389934309929541,19.0,0.0,0,0,0,0.0,0.0,0.0,0.12389934309929541,3,0,0,2,0,0,0,21.0,0.0,20.0,0.0,0.0,0.0,1.4142135623730951,0.4142135623730951,0.0,21.0,0.0,0,0,0,0.0,0.0,0.0,0.4142135623730951,3,0,0,29.4,91.0,4.7,11.3,Light Rain,Actual,0,0,1,0,1,0,0,3,0.8999999999999986,11.0,Marina Bay Street Circuit,5.063,23,95.0,8,7,5,0.6,0.15,2,Street Circuit,1,1,1,1,6,24,18,1,12.5,7.0710678118654755,2.5833333333333335,1,0,23.0
2009,ALG,Toro Rosso,15.0,0.0,16.0,0,0,0,0,0,0,0,20.0,0.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.5,20.0,0.0,0,0,0,0.0,0.0,0.0,0.5,1,1,0,2,0,0,1,8.5,2.0,5.0,0.0,0.0,0.5,4.949747468305833,0.1680743603534397,1.0,8.5,2.0,0,0,1,0.0,0.0,0.5,0.1680743603534397,1,0,0,28.0,69.3,3.3,1.0,Light Rain,Actual,0,0,0,1,1,0,0,3,0.5,10.700000000000003,Marina Bay Street Circuit,5.063,23,95.0,8,7,5,0.6,0.15,2,Street Circuit,1,1,1,1,14,20,6,1,10.5,5.916079783099616,3.2,1,0,19.0
2010,ALG,Toro Rosso,12.0,0.0,11.0,0,0,0,1,0,0,0,15.0,0.0,15.0,0.0,0.0,0.0,16.0,1.0,4.330030788530994,0.18762168081800862,15.0,0.0,0,0,0,0.0,0.0,0.0,0.5,2,0,0,4,0,0,1,12.0,1.0,5.0,0.0,0.0,0.25,4.96655480858378,0.16760090740494846,0.5,12.0,1.0,0,0,1,0.0,0.0,0.25,0.16760090740494846,2,0,0,27.9,87.3,3.3,3.9,Light Rain,Actual,0,0,1,0,1,0,0,3,0.6000000000000014,7.299999999999997,Marina Bay Street Circuit,5.063,23,95.0,8,7,5,0.6,0.15,2,Street Circuit,1,1,1,1,10,24,14,1,12.5,7.0710678118654755,3.9166666666666665,1,0,23.0
2011,ALG,Toro Rosso,21.0,0.0,16.0,0,0,0,2,0,0,0,13.5,0.0,12.0,0.0,0.0,0.0,13.5,0.0,2.1213203435596424,0.32037724101704074,13.5,0.0,0,0,0,0.0,0.0,0.0,0.32037724101704074,3,0,0,6,0,0,1,12.333333333333334,0.6666666666666666,5.0,0.0,0.0,0.16666666666666666,3.9327683210007,0.2027259208065,0.3333333333333333,13.8,0.0,0,0,0,0.0,0.0,0.0,0.3585701736362872,3,0,1,29.4,91.0,4.7,11.3,Light Rain,Actual,0,0,1,0,1,0,0,3,0.8999999999999986,11.0,Marina Bay Street Circuit,5.063,23,95.0,8,7,5,0.6,0.15,2,Street Circuit,1,1,1,1,6,24,18,1,12.5,7.0710678118654755,2.5833333333333335,1,0,23.0
2009,BUE,Toro Rosso,16.0,0.0,13.0,0,0,0,0,0,0,0,20.0,0.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.5,20.0,0.0,0,0,0,0.0,0.0,0.0,0.5,1,1,0,2,0,0,1,8.5,2.0,5.0,0.0,0.0,0.5,4.949747468305833,0.1680743603534397,1.0,8.5,2.0,0,0,1,0.0,0.0,0.5,0.1680743603534397,1,0,0,28.0,69.3,3.3,1.0,Light Rain,Actual,0,0,0,1,1,0,0,3,0.5,10.700000000000003,Marina Bay Street Circuit,5.063,23,95.0,8,7,5,0.6,0.15,2,Street Circuit,1,1,1,1,14,20,6,1,10.5,5.916079783099616,3.2,1,0,19.0
2010,BUE,Toro Rosso,14.0,0.0,13.0,0,0,0,1,0,0,0,16.0,0.0,16.0,0.0,0.0,0.0,13.0,-3.0,4.330030788530994,0.18762168081800862,16.0,0.0,0,0,0,0.0,0.0,0.0,0.5,2,0,0,4,0,0,1,12.0,1.0,5.0,0.0,0.0,0.25,4.96655480858378,0.16760090740494846,0.5,12.0,1.0,0,0,1,0.0,0.0,0.25,0.16760090740494846,2,0,0,27.9,87.3,3.3,3.9,Light Rain,Actual,0,0,1,0,1,0,0,3,0.6000000000000014,7.299999999999997,Marina Bay Street Circuit,5.063,23,95.0,8,7,5,0.6,0.15,2,Street Circuit,1,1,1,1,10,24,14,1,12.5,7.0710678118654755,3.9166666666666665,1,0,23.0
2011,BUE,Toro Rosso,12.0,0.0,14.0,0,0,0,2,0,0,0,15.0,0.0,14.0,0.0,0.0,0.0,13.0,-2.0,1.4142135623730951,0.4142135623730951,15.0,0.0,0,0,0,0.0,0.0,0.0,0.4142135623730951,3,0,0,6,0,0,1,12.333333333333334,0.6666666666666666,5.0,0.0,0.0,0.16666666666666666,3.9327683210007,0.2027259208065,0.3333333333333333,13.8,0.0,0,0,0,0.0,0.0,0.0,0.3585701736362872,3,0,1,29.4,91.0,4.7,11.3,Light Rain,Actual,0,0,1,0,1,0,0,3,0.8999999999999986,11.0,Marina Bay Street Circuit,5.063,23,95.0,8,7,5,0.6,0.15,2,Street Circuit,1,1,1,1,6,24,18,1,12.5,7.0710678118654755,2.5833333333333335,1,0,23.0
2009,GRO,Renault,20.0,0.0,18.0,0,0,0,0,0,0,0,20.0,0.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.5,20.0,0.0,0,0,0,0.0,0.0,0.0,0.5,1,1,0,2,1,1,1,10.5,5.0,1.0,0.5,0.5,0.5,13.435028842544403,0.06927592669941171,0.5,10.5,5.0,1,1,1,0.5,0.5,0.5,0.06927592669941171,1,0,0,28.0,69.3,3.3,1.0,Light Rain,Actual,0,0,0,1,1,0,0,3,0.5,10.700000000000003,Marina Bay Street Circuit,5.063,23,95.0,8,7,5,0.6,0.15,2,Street Circuit,1,1,1,1,14,20,6,1,10.5,5.916079783099616,3.2,1,0,19.0
2012,GRO,Lotus F1,7.0,6.0,8.0,0,0,1,1,0,0,0,20.0,0.0,20.0,0.0,0.0,0.0,18.0,-2.0,4.330030788530994,0.18762168081800862,20.0,0.0,0,0,0,0.0,0.0,0.0,0.5,4,0,0,0,0,0,0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,0.5,0.8,20.0,0.0,0,0,0,0.0,0.0,0.0,0.5,4,1,0,27.7,76.0,4.9,25.0,Light Rain,Actual,0,0,0,0,1,0,1,3,0.8000000000000007,4.0,Marina Bay Street Circuit,5.063,23,95.0,8,7,5,0.6,0.15,2,Street Circuit,1,1,1,1,16,24,8,1,12.5,7.0710678118654755,5.583333333333333,1,0,23.0
2013,GRO,Lotus F1,21.0,0.0,3.0,0,0,0,2,0,0,1,13.5,3.0,7.0,0.0,0.0,0.5,13.0,-0.5,9.192388155425117,0.09811243299910322,13.5,3.0,0,0,1,0.0,0.0,0.5,0.09811243299910322,5,0,0,2,0,0,2,6.5,7.0,6.0,0.0,0.0,1.0,0.7071067811865476,0.585786437626905,1.0,6.5,7.0,0,0,2,0.0,0.0,1.0,0.585786437626905,5,0,0,28.9,86.5,5.0,2.2,Light Rain,Actual,0,0,1,0,1,0,0,3,0.3999999999999986,6.5,Marina Bay Street Circuit,5.063,23,95.0,8,7,5,0.6,0.15,2,Street Circuit,1,1,1,1,14,22,8,1,11.5,6.493586579592718,4.636363636363637,1,0,21.0
2014,GRO,Lotus F1,13.0,0.0,16.0,0,0,0,3,0,0,1,16.0,2.0,7.0,0.0,0.0,0.3333333333333333,9.666666666666666,-6.333333333333334,7.810249675906654,0.11350416126511091,16.0,2.0,0,0,1,0.0,0.0,0.3333333333333333,0.11350416126511091,6,0,0,4,0,1,3,9.25,7.25,3.0,0.0,0.25,0.75,8.0156097709407,0.11091873155637468,0.75,9.25,7.25,0,1,3,0.0,0.25,0.75,0.11091873155637468,6,0,0,27.0,95.0,5.7,1.5,Light Rain,Actual,0,0,1,0,1,0,0,3,1.5,15.0,Marina Bay Street Circuit,5.063,23,95.0,8,7,5,0.6,0.15,2,Street Circuit,1,1,1,1,16,22,6,1,11.5,6.493586579592718,4.090909090909091,1,0,21.0
2015,GRO,Lotus F1,13.0,0.0,10.0,0,0,0,4,0,0,1,15.25,1.5,7.0,0.0,0.0,0.25,11.25,-4.0,6.551081335677848,0.1324313638730302,15.25,1.5,0,0,1,0.0,0.0,0.25,0.1324313638730302,7,0,0,6,0,1,3,10.333333333333334,4.833333333333333,3.0,0.0,0.16666666666666666,0.5,6.439461675223067,0.1344183280532883,0.8333333333333334,11.2,4.2,0,1,2,0.0,0.2,0.4,0.12825349971651706,7,0,1,30.3,78.7,14.5,13.8,Rain,Actual,1,0,0,0,1,0,0,3,1.8000000000000007,1.2999999999999972,Marina Bay Street Circuit,5.063,23,95.0,8,7,5,0.6,0.15,2,Street Circuit,1,1,1,1,12,20,8,1,10.5,5.916079783099616,4.3,1,0,19.0
2016,GRO,Haas F1 Team,22.0,0.0,20.0,0,0,0,5,0,0,1,14.8,1.2,7.0,0.0,0.0,0.2,11.0,-3.8000000000000007,5.761944116355173,0.1478864632408439,14.8,1.2,0,0,1,0.0,0.0,0.2,0.1478864632408439,8,0,1,0,0,0,0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,0.5,0.8,20.0,0.0,0,0,0,0.0,0.0,0.0,0.5,8,1,0,29.3,87.0,3.1,8.2,Light Rain,Actual,0,0,1,0,1,0,0,3,0.8000000000000007,7.0,Marina Bay Street Circuit,5.063,23,95.0,8,7,5,0.6,0.15,2,Street Circuit,1,1,1,1,10,22,12,1,11.5,6.493586579592718,4.363636363636363,1,0,21.0
2017,GRO,Haas F1 Team,9.0,2.0,15.0,0,0,1,6,0,0,1,16.0,1.0,7.0,0.0,0.0,0.16666666666666666,12.5,-3.5,5.932958789676531,0.14423856110165292,15.2,1.2,0,0,1,0.0,0.0,0.2,0.13772226013087463,9,0,1,2,0,0,0,16.5,0.0,11.0,0.0,0.0,0.0,7.7781745930520225,0.11391890072356342,0.0,16.5,0.0,0,0,0,0.0,0.0,0.0,0.11391890072356342,9,0,0,27.3,82.0,0.8,2.1,Clear,Actual,0,0,0,0,0,1,0,1,1.1999999999999993,2.0,Marina Bay Street Circuit,5.063,23,95.0,8,7,5,0.6,0.15,2,Street Circuit,1,1,1,1,11,20,9,1,10.5,5.916079783099616,6.9,1,0,19.0
2018,GRO,Haas F1 Team,15.0,0.0,8.0,0,0,0,7,0,0,2,15.0,1.1428571428571428,7.0,0.0,0.0,0.2857142857142857,12.857142857142858,-2.1428571428571423,6.027713773341708,0.14229378603797288,15.6,0.4,0,0,1,0.0,0.0,0.2,0.1506217166217102,10,0,1,4,0,0,1,13.75,0.5,9.0,0.0,0.0,0.25,5.737304826019502,0.14842730525387474,0.25,13.75,0.5,0,0,1,0.0,0.0,0.25,0.14842730525387474,10,0,0,28.0,86.5,4.7,3.9,,Actual,0,0,0,0,0,0,0,1,0.8000000000000007,7.299999999999997,Marina Bay Street Circuit,5.063,23,95.0,8,7,5,0.6,0.15,2,Street Circuit,1,1,1,1,7,20,13,1,10.5,5.916079783099616,2.9,1,0,19.0
2019,GRO,Haas F1 Team,11.0,0.0,17.0,0,0,0,8,0,0,2,15.0,1.0,7.0,0.0,0.0,0.25,12.25,-2.75,5.5805785670356025,0.15196232212914323,14.4,0.4,0,0,1,0.0,0.0,0.2,0.1731621355286848,11,0,1,6,0,0,1,14.666666666666666,0.3333333333333333,9.0,0.0,0.0,0.16666666666666666,4.760952285695233,0.17358241318593384,0.16666666666666666,15.4,0.4,0,0,1,0.0,0.0,0.2,0.16864819817796114,11,0,1,28.0,86.5,4.7,3.9,,Actual,0,0,0,0,0,0,0,1,0.8000000000000007,7.299999999999997,Marina Bay Street Circuit,5.063,23,95.0,8,7,5,0.6,0.15,2,Street Circuit,1,1,1,1,17,20,3,0,10.5,5.916079783099616,2.6,0,0,19.0
2020,GRO,Haas F1 Team,16.0,0.0,0.0,0,0,0,9,0,0,2,14.555555555555555,0.8888888888888888,7.0,0.0,0.0,0.2222222222222222,12.777777777777779,-1.7777777777777768,5.387743291748205,0.15654981021103603,14.0,0.4,0,0,1,0.0,0.0,0.2,0.16666666666666666,12,0,1,8,0,0,1,14.5,0.25,9.0,0.0,0.0,0.125,4.342481186734475,0.18717894645713062,0.375,14.8,0.0,0,0,0,0.0,0.0,0.0,0.2588283628687876,12,0,1,28.0,86.5,4.7,3.9,,Actual,0,0,0,0,0,0,0,1,0.8000000000000007,7.299999999999997,Marina Bay Street Circuit,5.063,23,95.0,8,7,5,0.6,0.15,2,Street Circuit,1,1,1,1,5,20,15,1,8.8,6.24584072129521,4.5,1,0,20.0
2010,HUL,Williams,10.0,1.0,17.0,0,0,1,0,0,0,0,20.0,0.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.5,20.0,0.0,0,0,0,0.0,0.0,0.0,0.5,2,1,0,4,0,1,3,7.5,2.25,2.0,0.0,0.25,0.75,3.872983346207417,0.20521309615767264,1.0,7.5,2.25,0,1,3,0.0,0.25,0.75,0.20521309615767264,2,0,0,27.9,87.3,3.3,3.9,Light Rain,Actual,0,0,1,0,1,0,0,3,0.6000000000000014,7.299999999999997,Marina Bay Street Circuit,5.063,23,95.0,8,7,5,0.6,0.15,2,Street Circuit,1,1,1,1,10,24,14,1,12.5,7.0710678118654755,3.9166666666666665,1,0,23.0
2012,HUL,Force India,14.0,0.0,11.0,0,0,0,1,0,0,1,10.0,1.0,10.0,0.0,0.0,1.0,17.0,7.0,4.330030788530994,0.18762168081800862,10.0,1.0,0,0,1,0.0,0.0,1.0,0.5,4,0,0,8,0,0,3,13.75,1.75,6.0,0.0,0.0,0.375,5.970163912561961,0.1434686490224071,0.5,13.0,2.8,0,0,3,0.0,0.0,0.6,0.11519216806670013,4,0,1,27.7,76.0,4.9,25.0,Light Rain,Actual,0,0,0,0,1,0,1,3,0.8000000000000007,4.0,Marina Bay Street Circuit,5.063,23,95.0,8,7,5,0.6,0.15,2,Street Circuit,1,1,1,1,16,24,8,1,12.5,7.0710678118654755,5.583333333333333,1,0,23.0
2013,HUL,Sauber,9.0,2.0,11.0,0,0,1,2,0,0,1,12.0,0.5,10.0,0.0,0.0,0.5,14.0,2.0,2.8284271247461903,0.2612038749637414,12.0,0.5,0,0,1,0.0,0.0,0.5,0.2612038749637414,5,0,0,6,0,0,2,14.333333333333334,0.3333333333333333,10.0,0.0,0.0,0.3333333333333333,4.4121045620731465,0.1847710051664158,0.3333333333333333,13.6,0.4,0,0,2,0.0,0.0,0.4,0.18163482541075254,5,0,1,28.9,86.5,5.0,2.2,Light Rain,Actual,0,0,1,0,1,0,0,3,0.3999999999999986,6.5,Marina Bay Street Circuit,5.063,23,95.0,8,7,5,0.6,0.15,2,Street Circuit,1,1,1,1,14,22,8,1,11.5,6.493586579592718,4.636363636363637,1,0,21.0
2014,HUL,Force India,9.0,2.0,13.0,0,0,1,3,0,0,2,11.0,1.0,9.0,0.0,0.0,0.6666666666666666,13.0,2.0,2.6457513110645907,0.27429188517743175,11.0,1.0,0,0,2,0.0,0.0,0.6666666666666666,0.27429188517743175,6,0,0,12,0,0,5,13.166666666666666,2.25,4.0,0.0,0.0,0.4166666666666667,5.982297116315671,0.14321934219374313,0.5833333333333334,11.2,3.4,0,0,3,0.0,0.0,0.6,0.14086133350250724,6,0,1,27.0,95.0,5.7,1.5,Light Rain,Actual,0,0,1,0,1,0,0,3,1.5,15.0,Marina Bay Street Circuit,5.063,23,95.0,8,7,5,0.6,0.15,2,Street Circuit,1,1,1,1,16,22,6,1,11.5,6.493586579592718,4.090909090909091,1,0,21.0
2015,HUL,Force India,20.0,0.0,11.0,0,0,0,4,0,0,3,10.5,1.25,9.0,0.0,0.0,0.75,13.0,2.5,2.3804761428476167,0.2958163163244893,10.5,1.25,0,0,3,0.0,0.0,0.75,0.2958163163244893,7,0,0,14,0,0,7,12.428571428571429,2.5,4.0,0.0,0.0,0.5,5.827181476154999,0.1464733292197749,0.6428571428571429,12.0,1.8,0,0,3,0.0,0.0,0.6,0.16265941452915686,7,0,1,30.3,78.7,14.5,13.8,Rain,Actual,1,0,0,0,1,0,0,3,1.8000000000000007,1.2999999999999972,Marina Bay Street Circuit,5.063,23,95.0,8,7,5,0.6,0.15,2,Street Circuit,1,1,1,1,12,20,8,1,10.5,5.916079783099616,4.3,1,0,19.0
2016,HUL,Force India,21.0,0.0,8.0,0,0,0,5,0,0,3,12.4,1.0,9.0,0.0,0.0,0.6,12.6,0.1999999999999993,4.722287581247038,0.17475528550455577,12.4,1.0,0,0,3,0.0,0.0,0.6,0.17475528550455577,8,0,1,16,0,0,8,12.5625,2.5625,4.0,0.0,0.0,0.5,5.932607633522828,0.14424586719208954,0.625,12.6,2.8,0,0,3,0.0,0.0,0.6,0.1281326784653775,8,0,1,29.3,87.0,3.1,8.2,Light Rain,Actual,0,0,1,0,1,0,0,3,0.8000000000000007,7.0,Marina Bay Street Circuit,5.063,23,95.0,8,7,5,0.6,0.15,2,Street Circuit,1,1,1,1,10,22,12,1,11.5,6.493586579592718,4.363636363636363,1,0,21.0
2017,HUL,Renault,14.0,0.0,7.0,0,0,0,6,0,0,3,13.833333333333334,0.8333333333333334,9.0,0.0,0.0,0.5,11.833333333333334,-2.0,5.49241901776136,0.15402579489467522,14.6,0.8,0,0,2,0.0,0.0,0.4,0.14769706558827875,9,0,1,10,1,2,4,11.9,2.3,1.0,0.1,0.2,0.4,6.690789689316701,0.1300256593141668,0.4,13.6,0.2,0,0,1,0.0,0.0,0.2,0.25211274292798275,9,0,1,27.3,82.0,0.8,2.1,Clear,Actual,0,0,0,0,0,1,0,1,1.1999999999999993,2.0,Marina Bay Street Circuit,5.063,23,95.0,8,7,5,0.6,0.15,2,Street Circuit,1,1,1,1,11,20,9,1,10.5,5.916079783099616,6.9,1,0,19.0
